s0,m00,n00,k00,h00,A10_x,A10_y,A20_x,A20_y,A30_x,A30_y,A40_x,A40_y,s,m0,n0,k0,h0,A1_x,A1_y,A2_x,A2_y,A3_x,A3_y,A4_x,A4_y
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.0220463691908468,1.6494681241991098,0.0,0.0,1.136,-0.004,1.01389,0.930499,0.943247,1.21561,1.24219,0.037555,1.83804,1.15192,1.84364,0.0379664,0.0103332,1.19336,-0.00384942
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.2908262526714005,2.038401341843719,0.0,0.0,1.136,-0.004,1.01389,0.930624,0.943123,1.21555,1.24225,0.0457022,1.84981,1.16007,1.85541,0.0461136,0.022101,1.20151,0.00791845
10.0,1.0,1.0,1.25,1.25,0.0,1.857,0.9889344713743011,1.928085227797547,0.0,0.0,1.136,-0.004,1.01389,0.930607,0.943139,1.21555,1.24224,0.0364048,1.84641,1.15077,1.85201,0.0368162,0.0186984,1.19221,0.00451579
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.3784962017318425,1.9730128155432627,0.0,0.0,1.136,-0.004,1.01389,0.92994,0.943806,1.21589,1.24191,0.048353,1.84777,1.16272,1.85337,0.0487644,0.0200634,1.20416,0.00588085
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.134144965207099,1.476120204404998,0.0,0.0,1.136,-0.004,1.01389,0.947721,0.926025,1.207,1.2508,0.0351419,1.82784,1.14951,1.83344,0.0355532,0.000126426,1.19095,-0.0140562
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.0233685869008702,1.9255054211745586,0.0,0.0,1.136,-0.004,1.01389,0.930095,0.943651,1.21581,1.24199,0.0375865,1.84636,1.15196,1.85196,0.0379979,0.0186494,1.19339,0.00446679
10.0,1.0,1.0,1.25,1.25,0.0,1.857,0.9959134933719954,1.5918732550942265,0.0,0.0,1.136,-0.004,1.01389,0.931691,0.942055,1.21501,1.24278,0.0367782,1.8362,1.15115,1.8418,0.0371896,0.00849263,1.19258,-0.00568997
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.0629263899507,1.8383788607638654,0.0,0.0,1.136,-0.004,1.01389,0.93031,0.943436,1.2157,1.24209,0.0387743,1.8437,1.15314,1.8493,0.0391857,0.0159927,1.19458,0.0018101
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.3931225766121036,1.957473908540172,0.0,0.0,1.136,-0.004,1.01389,0.930251,0.943495,1.21573,1.24206,0.0487639,1.84737,1.16313,1.85297,0.0491753,0.0196624,1.20457,0.00547981
10.0,1.0,1.0,1.25,1.25,0.0,1.857,0.8961551909558716,1.7640326885133502,0.0,0.0,1.136,-0.004,1.01389,0.935063,0.938684,1.21333,1.24447,0.0340044,1.84033,1.14837,1.84593,0.0344157,0.0126208,1.18981,-0.00156183
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.151566309859816,1.9796687961647794,0.0,0.0,1.136,-0.004,1.01389,0.930276,0.943471,1.21572,1.24208,0.0414659,1.84799,1.15583,1.85359,0.0418772,0.0202789,1.19727,0.00609629
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.0016301401011278,1.5584891046443141,0.0,0.0,1.136,-0.004,1.01389,0.930324,0.943422,1.2157,1.2421,0.0369723,1.83528,1.15134,1.84087,0.0373836,0.00756495,1.19278,-0.00661767
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.147767974494575,1.7728585169232935,0.0,0.0,1.136,-0.004,1.01389,0.930224,0.943523,1.21575,1.24205,0.0413473,1.84173,1.15572,1.84733,0.0417586,0.0140233,1.19715,-0.000159322
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.3323409061729148,2.0295849134924144,0.0,0.0,1.136,-0.004,1.01389,0.930636,0.94311,1.21554,1.24226,0.0469305,1.84953,1.1613,1.85512,0.0473419,0.0218152,1.20274,0.0076326
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.185006225296674,1.9053867534158695,0.0,0.0,1.136,-0.004,1.01389,0.930377,0.943369,1.21567,1.24213,0.0424816,1.84575,1.15685,1.85135,0.0428929,0.018041,1.19829,0.0038584
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.407870201486272,1.5692688605470988,0.0,0.0,1.136,-0.004,1.01389,0.934483,0.939264,1.21362,1.24418,0.0491349,1.83828,1.1635,1.84388,0.0495463,0.0105741,1.20494,-0.00360847
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.1906085821720096,1.5276578650449864,0.0,0.0,1.136,-0.004,1.01389,0.899587,0.974159,1.23106,1.22673,0.0423521,1.83664,1.15672,1.84224,0.0427634,0.00893301,1.19816,-0.0052496
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.4452745848338766,1.8301965144723848,0.0,0.0,1.136,-0.004,1.01389,0.930291,0.943456,1.21571,1.24208,0.0503131,1.84354,1.16468,1.84914,0.0507245,0.0158285,1.20612,0.00164591
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.176271504145575,1.756760734548523,0.0,0.0,1.136,-0.004,1.01389,0.930209,0.943537,1.21575,1.24204,0.0422101,1.84123,1.15658,1.84682,0.0426214,0.0135143,1.19802,-0.000668299
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.0886796778560723,1.7823282752690652,0.0,0.0,1.136,-0.004,1.01389,0.930165,0.943582,1.21578,1.24202,0.0395598,1.84202,1.15393,1.84762,0.0399712,0.0143102,1.19537,0.000127609
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.0130956225705232,2.0051272792809582,0.0,0.0,1.136,-0.004,1.01389,0.931401,0.942345,1.21516,1.24264,0.0372733,1.84867,1.15164,1.85427,0.0376846,0.0209606,1.19308,0.00677798
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.0298114000739875,1.5926453710544013,0.0,0.0,1.136,-0.004,1.01389,0.931047,0.942699,1.21533,1.24246,0.0377545,1.83626,1.15212,1.84186,0.0381658,0.00855108,1.19356,-0.00563152
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.162424437649583,2.0013209106177468,0.0,0.0,1.136,-0.004,1.01389,0.93082,0.942926,1.21545,1.24235,0.0417741,1.84866,1.15614,1.85425,0.0421853,0.0209449,1.19758,0.0067622
10.0,1.0,1.0,1.25,1.25,0.0,1.857,0.9259397189999399,1.9007468850545735,0.0,0.0,1.136,-0.004,1.01389,0.930397,0.94335,1.21566,1.24214,0.0348135,1.84551,1.14918,1.85111,0.0352248,0.0177993,1.19062,0.00361669
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.2848090361683437,1.803716221100224,0.0,0.0,1.136,-0.004,1.01389,0.930493,0.943253,1.21561,1.24219,0.0455126,1.84268,1.15988,1.84828,0.0459239,0.0149661,1.20132,0.000783497
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.012192973359507,1.6199044934696878,0.0,0.0,1.136,-0.004,1.01389,0.930806,0.94294,1.21545,1.24234,0.0372509,1.83719,1.15162,1.84279,0.0376623,0.00947757,1.19306,-0.00470502
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.3682656008839402,1.652355946292619,0.0,0.0,1.136,-0.004,1.01389,0.929932,0.943815,1.21589,1.2419,0.0478691,1.83824,1.16224,1.84384,0.0482807,0.0105276,1.20368,-0.00365486
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.1228349285426364,1.4887738165648732,0.0,0.0,1.136,-0.004,1.01389,0.846798,1.02695,1.25746,1.20034,0.0429529,1.85631,1.15732,1.86191,0.0433643,0.0286004,1.19876,0.0144178
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.0895576710761326,2.0221672970299815,0.0,0.0,1.136,-0.004,1.01389,0.930758,0.942989,1.21548,1.24232,0.0395637,1.8493,1.15393,1.8549,0.0399751,0.0215878,1.19537,0.00740519
10.0,1.0,1.0,1.25,1.25,0.0,1.857,0.9498481788643552,1.7413388260047558,0.0,0.0,1.136,-0.004,1.01389,0.931239,0.942508,1.21524,1.24256,0.0352647,1.84088,1.14963,1.84648,0.0356761,0.0131727,1.19107,-0.00100991
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.1728157247067814,1.7861227955234436,0.0,0.0,1.136,-0.004,1.01389,0.930348,0.943398,1.21568,1.24211,0.0421078,1.84213,1.15648,1.84773,0.0425192,0.0144197,1.19791,0.000237098
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.2178313310073614,1.5804193405700095,0.0,0.0,1.136,-0.004,1.01389,0.929758,0.943989,1.21598,1.24182,0.04326,1.83603,1.15763,1.84163,0.0436714,0.0083237,1.19907,-0.00585889
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.4051840808129223,1.6484331827469365,0.0,0.0,1.136,-0.004,1.01389,0.932055,0.941691,1.21483,1.24297,0.0491266,1.83816,1.1635,1.84375,0.049538,0.0104447,1.20493,-0.00373789
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.3988793352164413,1.8583754588639143,0.0,0.0,1.136,-0.004,1.01389,0.929775,0.943971,1.21597,1.24183,0.048951,1.84442,1.16332,1.85002,0.0493623,0.0167086,1.20476,0.00252604
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.0548496912359004,1.6094605133301556,0.0,0.0,1.136,-0.004,1.01389,0.931311,0.942435,1.2152,1.24259,0.0385163,1.83662,1.15289,1.84222,0.0389277,0.00890961,1.19432,-0.00527298
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.2456539288562125,1.4846314765803228,0.0,0.0,1.136,-0.004,1.01389,1.05953,0.814216,1.15109,1.3067,0.0158068,1.79004,1.13018,1.79564,0.0162184,-0.0376712,1.17161,-0.0518538
10.0,1.0,1.0,1.25,1.25,0.0,1.857,0.9758110189830868,1.693814222486264,0.0,0.0,1.136,-0.004,1.01389,0.930299,0.943448,1.21571,1.24209,0.0361183,1.83935,1.15049,1.84495,0.0365297,0.0116372,1.19192,-0.00254537
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.0727268330918882,1.528781464102019,0.0,0.0,1.136,-0.004,1.01389,0.931828,0.941918,1.21494,1.24285,0.0388119,1.83435,1.15318,1.83995,0.0392232,0.00664197,1.19462,-0.00754063
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.411610729666663,1.7316148574913741,0.0,0.0,1.136,-0.004,1.01389,0.930378,0.943369,1.21567,1.24213,0.0493567,1.84045,1.16373,1.84605,0.0497681,0.0127419,1.20516,-0.00144071
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.1461519348617222,1.843983419559806,0.0,0.0,1.136,-0.004,1.01389,0.930216,0.94353,1.21575,1.24205,0.0413037,1.84391,1.15567,1.8495,0.0417151,0.016195,1.19711,0.00201237
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.21454227664294,1.5381671993434625,0.0,0.0,1.136,-0.004,1.01389,0.928183,0.945563,1.21677,1.24103,0.0442028,1.83452,1.15857,1.84012,0.0446141,0.00680893,1.20001,-0.00737368
10.0,1.0,1.0,1.25,1.25,0.0,1.857,0.9664092748833699,1.9070716551911073,0.0,0.0,1.136,-0.004,1.01389,0.931799,0.941947,1.21496,1.24284,0.0357396,1.84566,1.15011,1.85125,0.0361509,0.0179448,1.19155,0.0037622
10.0,1.0,1.0,1.25,1.25,0.0,1.857,0.974311769591475,1.6080239558481935,0.0,0.0,1.136,-0.004,1.01389,0.929559,0.944188,1.21608,1.24172,0.0361277,1.83675,1.1505,1.84235,0.0365391,0.00904404,1.19193,-0.00513855
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.0145162848567266,1.965171977893708,0.0,0.0,1.136,-0.004,1.01389,0.930358,0.943389,1.21568,1.24212,0.0373721,1.84753,1.15174,1.85313,0.0377834,0.0198216,1.19318,0.00563899
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.1292358200815797,1.8281904553116313,0.0,0.0,1.136,-0.004,1.01389,0.930272,0.943475,1.21572,1.24207,0.040792,1.84341,1.15516,1.84901,0.0412034,0.0156961,1.1966,0.0015135
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.1642899178512043,1.7914338606308235,0.0,0.0,1.136,-0.004,1.01389,0.930413,0.943334,1.21565,1.24214,0.0418397,1.84229,1.15621,1.84789,0.0422511,0.0145813,1.19765,0.000398685
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.349515895573884,1.5565906171627122,0.0,0.0,1.136,-0.004,1.01389,0.932747,0.940999,1.21448,1.24331,0.0469205,1.83464,1.16129,1.84024,0.0473319,0.00692635,1.20273,-0.00725624
10.0,1.0,1.0,1.25,1.25,0.0,1.857,0.9105566513137864,1.7006551768147882,0.0,0.0,1.136,-0.004,1.01389,0.928836,0.944911,1.21644,1.24136,0.0336614,1.8393,1.14803,1.8449,0.0340728,0.0115937,1.18947,-0.00258883
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.2662446297025334,2.020768222859931,0.0,0.0,1.136,-0.004,1.01389,0.93053,0.943216,1.21559,1.2422,0.0449481,1.84921,1.15932,1.85481,0.0453593,0.0215,1.20075,0.00731733
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.4309378038320562,1.640088059097662,0.0,0.0,1.136,-0.004,1.01389,0.932504,0.941242,1.21461,1.24319,0.049869,1.83789,1.16424,1.84349,0.0502804,0.0101794,1.20568,-0.00400318
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.0815238811664243,1.8154425195599897,0.0,0.0,1.136,-0.004,1.01389,0.930319,0.943427,1.2157,1.2421,0.0393498,1.84303,1.15372,1.84863,0.0397612,0.0153216,1.19516,0.00113896
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.0982161036546139,1.6177741194966073,0.0,0.0,1.136,-0.004,1.01389,0.929627,0.944119,1.21604,1.24175,0.0397116,1.83712,1.15408,1.84272,0.0401229,0.00941249,1.19552,-0.00477011
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.0859613352034145,1.602249041235976,0.0,0.0,1.136,-0.004,1.01389,0.930391,0.943356,1.21566,1.24213,0.0393763,1.83657,1.15374,1.84217,0.0397877,0.00885607,1.19518,-0.00532653
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.347017805787948,1.6051536658422796,0.0,0.0,1.136,-0.004,1.01389,0.931307,0.942439,1.2152,1.24259,0.0471977,1.83604,1.16157,1.84164,0.0476091,0.00833304,1.203,-0.00584955
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.417111731042332,1.6217375863666184,0.0,0.0,1.136,-0.004,1.01389,0.927675,0.946071,1.21702,1.24078,0.0494233,1.83624,1.16379,1.84183,0.0498347,0.00852505,1.20523,-0.00565753
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.409801496836344,1.6576666804238196,0.0,0.0,1.136,-0.004,1.01389,0.924298,0.949449,1.21871,1.23909,0.0491122,1.83818,1.16348,1.84378,0.0495235,0.010468,1.20492,-0.00371457
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.2460937137515748,1.9061957651490429,0.0,0.0,1.136,-0.004,1.01389,0.930295,0.943452,1.21571,1.24209,0.0443268,1.84576,1.1587,1.85136,0.0447382,0.0180523,1.20013,0.00386968
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.418359642707543,1.6077812190397325,0.0,0.0,1.136,-0.004,1.01389,0.918765,0.954981,1.22148,1.23632,0.0499355,1.83639,1.1643,1.84198,0.0503469,0.00867498,1.20574,-0.0055076
10.0,1.0,1.0,1.25,1.25,0.0,1.857,0.9058256974608836,1.7491671569835228,0.0,0.0,1.136,-0.004,1.01389,0.927259,0.946487,1.21723,1.24057,0.0343912,1.84215,1.14876,1.84775,0.0348027,0.0144415,1.1902,0.000258924
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.2375862311281116,1.6468222418381608,0.0,0.0,1.136,-0.004,1.01389,0.93069,0.943057,1.21551,1.24228,0.0440622,1.83787,1.15843,1.84347,0.0444736,0.0101608,1.19987,-0.00402176
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.1123848815044737,1.8968369822029125,0.0,0.0,1.136,-0.004,1.01389,0.930115,0.943632,1.2158,1.242,0.0402735,1.84549,1.15464,1.85109,0.0406849,0.0177817,1.19608,0.00359909
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.1408025804006574,1.7790702752645429,0.0,0.0,1.136,-0.004,1.01389,0.930355,0.943392,1.21568,1.24212,0.0411347,1.84191,1.1555,1.84751,0.041546,0.0142003,1.19694,1.76947e-05
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.1594129681508836,1.689213535223878,0.0,0.0,1.136,-0.004,1.01389,0.930118,0.943628,1.2158,1.242,0.0416962,1.83912,1.15606,1.84472,0.0421075,0.011413,1.1975,-0.0027697
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.3392723703629663,1.8122169592524797,0.0,0.0,1.136,-0.004,1.01389,0.930317,0.94343,1.2157,1.2421,0.0471669,1.84288,1.16154,1.84848,0.0475783,0.0151727,1.20297,0.0009901
10.0,1.0,1.0,1.25,1.25,0.0,1.857,0.9442513357812561,1.722729371907859,0.0,0.0,1.136,-0.004,1.01389,0.930266,0.94348,1.21572,1.24207,0.0350785,1.84013,1.14945,1.84573,0.0354899,0.0124188,1.19088,-0.00176376
10.0,1.0,1.0,1.25,1.25,0.0,1.857,0.9073946263068877,1.740736852301074,0.0,0.0,1.136,-0.004,1.01389,0.930196,0.94355,1.21576,1.24204,0.0341158,1.84069,1.14848,1.84629,0.0345273,0.0129798,1.18992,-0.00120281
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.4731181037130003,1.8020025165596096,0.0,0.0,1.136,-0.004,1.01389,0.931038,0.942708,1.21534,1.24246,0.0512364,1.84266,1.16561,1.84826,0.0516478,0.0149487,1.20704,0.000766081
10.0,1.0,1.0,1.25,1.25,0.0,1.857,0.9855721669446925,1.875595856868099,0.0,0.0,1.136,-0.004,1.01389,0.930403,0.943343,1.21566,1.24214,0.036419,1.84491,1.15079,1.8505,0.0368303,0.0171949,1.19223,0.00301234
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.2463142093685997,1.7197654608095516,0.0,0.0,1.136,-0.004,1.01389,0.931462,0.942284,1.21513,1.24267,0.0454511,1.84136,1.15982,1.84695,0.0458624,0.0136444,1.20126,-0.000538207
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.3437692793849094,1.9858421062768694,0.0,0.0,1.136,-0.004,1.01389,0.930042,0.943704,1.21584,1.24196,0.0472906,1.84818,1.16166,1.85378,0.0477023,0.0204704,1.2031,0.00628793
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.149226215407453,1.6771496535799222,0.0,0.0,1.136,-0.004,1.01389,0.930107,0.943639,1.2158,1.24199,0.0413865,1.83886,1.15576,1.84446,0.0417979,0.0111491,1.19719,-0.00303354
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.2267229741281998,1.6358483104654773,0.0,0.0,1.136,-0.004,1.01389,0.930272,0.943474,1.21572,1.24207,0.0437224,1.83748,1.15809,1.84308,0.0441337,0.0097725,1.19953,-0.0044101
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.170630596682153,1.71690455561201,0.0,0.0,1.136,-0.004,1.01389,0.930395,0.943352,1.21566,1.24214,0.0420261,1.84002,1.15639,1.84562,0.0424375,0.012309,1.19783,-0.00187363
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.3994092597571004,1.688131796348232,0.0,0.0,1.136,-0.004,1.01389,0.932155,0.941592,1.21478,1.24302,0.048834,1.83944,1.1632,1.84504,0.0492455,0.0117325,1.20464,-0.00245002
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.0987818142160697,2.0104430978919163,0.0,0.0,1.136,-0.004,1.01389,0.930219,0.943527,1.21575,1.24205,0.039848,1.84891,1.15422,1.85451,0.0402594,0.021203,1.19565,0.00702037
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.392347327409111,1.8185194195506282,0.0,0.0,1.136,-0.004,1.01389,0.930607,0.94314,1.21555,1.24224,0.0487511,1.8431,1.16312,1.84869,0.0491625,0.015385,1.20456,0.00120238
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.1273763969580672,1.9574999416378882,0.0,0.0,1.136,-0.004,1.01389,0.930261,0.943485,1.21573,1.24207,0.0407334,1.84736,1.1551,1.85296,0.0411448,0.0196478,1.19654,0.00546524
10.0,1.0,1.0,1.25,1.25,0.0,1.857,0.9651339012354836,1.848504338243948,0.0,0.0,1.136,-0.004,1.01389,0.930598,0.943148,1.21556,1.24224,0.0357919,1.84403,1.15016,1.84963,0.0362033,0.0163222,1.1916,0.00213963
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.3020542219495939,1.9402881319432999,0.0,0.0,1.136,-0.004,1.01389,0.930399,0.943348,1.21566,1.24214,0.046027,1.84682,1.1604,1.85242,0.0464384,0.0191083,1.20183,0.0049257
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.0633240596386346,1.6283320958805105,0.0,0.0,1.136,-0.004,1.01389,0.929582,0.944164,1.21607,1.24173,0.0387662,1.83736,1.15313,1.84296,0.0391776,0.00965231,1.19457,-0.00453029
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.15286072846409,1.859749104121508,0.0,0.0,1.136,-0.004,1.01389,0.930356,0.94339,1.21568,1.24212,0.0414961,1.84437,1.15586,1.84996,0.0419075,0.0166544,1.1973,0.00247184
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.4135333386300024,1.9242919004427665,0.0,0.0,1.136,-0.004,1.01389,0.930465,0.943281,1.21563,1.24217,0.0493913,1.84636,1.16376,1.85196,0.0498027,0.0186528,1.2052,0.00447025
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.2461449464639802,1.7925534346709133,0.0,0.0,1.136,-0.004,1.01389,0.930057,0.94369,1.21583,1.24197,0.044331,1.84235,1.1587,1.84795,0.0447423,0.0146391,1.20014,0.00045653
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.2069129232554483,1.9726027065577716,0.0,0.0,1.136,-0.004,1.01389,0.9303,0.943447,1.21571,1.24209,0.0431493,1.84778,1.15752,1.85338,0.0435606,0.0200741,1.19896,0.00589144
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.2473713466768328,1.5407762846165676,0.0,0.0,1.136,-0.004,1.01389,0.894871,0.978875,1.23342,1.22437,0.0432526,1.83698,1.15762,1.84258,0.043664,0.00926607,1.19906,-0.00491653
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.4680843581057232,1.7894310296765423,0.0,0.0,1.136,-0.004,1.01389,0.932067,0.941679,1.21482,1.24297,0.0510882,1.84222,1.16546,1.84782,0.0514995,0.0145066,1.20689,0.000323978
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.147170019978685,1.8985735467715463,0.0,0.0,1.136,-0.004,1.01389,0.930361,0.943385,1.21568,1.24212,0.0413223,1.84553,1.15569,1.85113,0.0417336,0.0178198,1.19713,0.0036372
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.3431052171214743,1.6323243257092157,0.0,0.0,1.136,-0.004,1.01389,0.932647,0.941099,1.21453,1.24326,0.0472338,1.83726,1.1616,1.84286,0.0476453,0.00954908,1.20304,-0.00463345
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.3542327830790954,1.9477153652422206,0.0,0.0,1.136,-0.004,1.01389,0.929844,0.943902,1.21594,1.24186,0.0476029,1.84706,1.16197,1.85265,0.0480143,0.0193453,1.20341,0.00516276
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.1672134076844731,1.9603752750991856,0.0,0.0,1.136,-0.004,1.01389,0.930386,0.94336,1.21566,1.24213,0.0419382,1.84742,1.15631,1.85302,0.0423496,0.0197113,1.19774,0.0055287
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.425104760501526,1.9005128342343098,0.0,0.0,1.136,-0.004,1.01389,0.930117,0.94363,1.2158,1.242,0.0497956,1.84557,1.16416,1.85117,0.050207,0.0178577,1.2056,0.00367506
10.0,1.0,1.0,1.25,1.25,0.0,1.857,0.952934933319194,1.8600828230059259,0.0,0.0,1.136,-0.004,1.01389,0.931854,0.941893,1.21493,1.24287,0.0354169,1.84451,1.14979,1.85011,0.0358282,0.0168009,1.19122,0.00261829
10.0,1.0,1.0,1.25,1.25,0.0,1.857,0.9921108388645664,1.6181149370156815,0.0,0.0,1.136,-0.004,1.01389,0.929956,0.94379,1.21588,1.24192,0.0365932,1.8371,1.15096,1.8427,0.0370046,0.00938661,1.1924,-0.00479599
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.0079851815485923,1.871910387458328,0.0,0.0,1.136,-0.004,1.01389,0.930692,0.943055,1.21551,1.24228,0.0370723,1.84473,1.15144,1.85033,0.0374837,0.0170238,1.19288,0.0028412
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.199324473629524,1.9457212748333022,0.0,0.0,1.136,-0.004,1.01389,0.930275,0.943471,1.21572,1.24208,0.0429186,1.84697,1.15729,1.85256,0.0433299,0.0192547,1.19872,0.00507213
10.0,1.0,1.0,1.25,1.25,0.0,1.857,0.9560010787837407,1.7190760682020245,0.0,0.0,1.136,-0.004,1.01389,0.930392,0.943355,1.21566,1.24213,0.0355295,1.83998,1.1499,1.84558,0.0359409,0.0122727,1.19134,-0.00190988
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.3262987533392343,1.9082463192760952,0.0,0.0,1.136,-0.004,1.01389,0.930394,0.943352,1.21566,1.24214,0.0467614,1.84583,1.16113,1.85143,0.0471727,0.0181225,1.20257,0.00393992
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.4417365221760279,1.627929656289839,0.0,0.0,1.136,-0.004,1.01389,0.925451,0.948296,1.21813,1.23966,0.0510351,1.83839,1.1654,1.84399,0.0514465,0.0106818,1.20684,-0.0035008
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.1586990823532575,1.9612164794915963,0.0,0.0,1.136,-0.004,1.01389,0.930275,0.943471,1.21572,1.24208,0.0416944,1.84743,1.15606,1.85303,0.0421058,0.0197223,1.1975,0.00553972
10.0,1.0,1.0,1.25,1.25,0.0,1.857,0.9186472731765931,1.8748544853525633,0.0,0.0,1.136,-0.004,1.01389,0.931347,0.942399,1.21518,1.24261,0.0343864,1.84422,1.14875,1.84982,0.0347975,0.0165058,1.19019,0.00232302
10.0,1.0,1.0,1.25,1.25,0.0,1.857,0.9116755056081602,1.8364207535535977,0.0,0.0,1.136,-0.004,1.01389,0.928585,0.945162,1.21657,1.24123,0.0340645,1.8438,1.14843,1.8494,0.0344758,0.0160883,1.18987,0.00190561
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.3757620921487084,1.9326376640477403,0.0,0.0,1.136,-0.004,1.01389,0.9303,0.943446,1.21571,1.24209,0.0482646,1.84655,1.16263,1.85214,0.0486759,0.0188351,1.20407,0.00465247
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.4564170918393264,1.6794629048942227,0.0,0.0,1.136,-0.004,1.01389,0.935484,0.938263,1.21312,1.24468,0.051046,1.83836,1.16541,1.84396,0.0514573,0.0106498,1.20685,-0.00353275
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.1591636292098486,1.565516601054833,0.0,0.0,1.136,-0.004,1.01389,0.943984,0.929762,1.20887,1.24893,0.0410928,1.83518,1.15546,1.84077,0.0415042,0.00746468,1.1969,-0.00671792
10.0,1.0,1.0,1.25,1.25,0.0,1.857,1.1370639080434088,1.793364007519996,0.0,0.0,1.136,-0.004,1.01389,0.930291,0.943456,1.21571,1.24208,0.0410275,1.84235,1.1554,1.84795,0.0414388,0.0146373,1.19683,0.000454728
